sSecurityName,dtDate,dLastTradePrice
CDI,05/07/2012,8.36
CDI,04/07/2012,8.37
CDI,03/07/2012,8.36
CDI,02/07/2012,8.36
CDI,29/06/2012,8.38
CDI,28/06/2012,8.36
CDI,27/06/2012,8.37
CDI,26/06/2012,8.35
CDI,25/06/2012,8.38
CDI,22/06/2012,8.36
CDI,21/06/2012,8.38
CDI,20/06/2012,8.37
CDI,19/06/2012,8.32
CDI,18/06/2012,8.35
CDI,15/06/2012,8.32
CDI,14/06/2012,8.34
CDI,13/06/2012,8.35
CDI,12/06/2012,8.34
CDI,11/06/2012,8.32
CDI,08/06/2012,8.36
CDI,06/06/2012,8.32
CDI,05/06/2012,8.36
CDI,04/06/2012,8.35
CDI,01/06/2012,8.34
CDI,31/05/2012,8.33
CDI,30/05/2012,8.81
CDI,29/05/2012,8.79
CDI,28/05/2012,8.78
CDI,25/05/2012,8.79
CDI,24/05/2012,8.78
CDI,23/05/2012,8.78
CDI,22/05/2012,8.77
CDI,21/05/2012,8.73
CDI,18/05/2012,8.76
CDI,17/05/2012,8.74
CDI,16/05/2012,8.73
CDI,15/05/2012,8.72
CDI,14/05/2012,8.63
CDI,11/05/2012,8.68
CDI,10/05/2012,8.68
CDI,09/05/2012,8.69
CDI,08/05/2012,8.69
CDI,07/05/2012,8.71
CDI,04/05/2012,8.71
CDI,03/05/2012,8.76
CDI,02/05/2012,8.76
CDI,30/04/2012,8.7
CDI,27/04/2012,8.73
CDI,26/04/2012,8.72
CDI,25/04/2012,8.72
CDI,24/04/2012,8.72
CDI,23/04/2012,8.77
CDI,20/04/2012,8.73
CDI,19/04/2012,8.72
CDI,18/04/2012,9.47
CDI,17/04/2012,9.46
CDI,16/04/2012,9.47
CDI,13/04/2012,9.48
CDI,12/04/2012,9.48
CDI,11/04/2012,9.49
CDI,10/04/2012,9.52
CDI,09/04/2012,9.5
CDI,05/04/2012,9.52
CDI,04/04/2012,9.53
CDI,03/04/2012,9.5
CDI,02/04/2012,9.5
CDI,30/03/2012,9.52
CDI,29/03/2012,9.48
CDI,28/03/2012,9.48
CDI,27/03/2012,9.49
CDI,26/03/2012,9.49
CDI,23/03/2012,9.52
CDI,22/03/2012,9.48
CDI,21/03/2012,9.48
CDI,20/03/2012,9.48
CDI,19/03/2012,9.48
CDI,16/03/2012,9.49
CDI,15/03/2012,9.45
CDI,14/03/2012,9.45
CDI,13/03/2012,9.46
CDI,12/03/2012,9.48
CDI,09/03/2012,9.51
CDI,08/03/2012,9.53
CDI,07/03/2012,10.22
CDI,06/03/2012,10.25
CDI,05/03/2012,10.26
CDI,02/03/2012,10.26
CDI,01/03/2012,10.27
CDI,29/02/2012,10.27
CDI,28/02/2012,10.28
CDI,27/02/2012,10.31
CDI,24/02/2012,10.31
CDI,23/02/2012,10.29
CDI,22/02/2012,10.29
CDI,17/02/2012,10.32
CDI,16/02/2012,10.28
CDI,15/02/2012,10.29
CDI,14/02/2012,10.29
CDI,13/02/2012,10.28
CDI,10/02/2012,10.3
CDI,09/02/2012,10.3
CDI,08/02/2012,10.29
CDI,07/02/2012,10.3
CDI,06/02/2012,10.3
CDI,03/02/2012,10.32
CDI,02/02/2012,10.3
CDI,01/02/2012,10.3
CDI,31/01/2012,10.31
CDI,30/01/2012,10.3
CDI,27/01/2012,10.3
CDI,26/01/2012,10.31
CDI,25/01/2012,10.33
CDI,24/01/2012,10.33
CDI,23/01/2012,10.32
CDI,20/01/2012,10.32
CDI,19/01/2012,10.31
CDI,18/01/2012,10.8
CDI,17/01/2012,10.81
CDI,16/01/2012,10.82
CDI,13/01/2012,10.82
CDI,12/01/2012,10.81
CDI,11/01/2012,10.82
CDI,10/01/2012,10.83
CDI,09/01/2012,10.82
CDI,06/01/2012,10.86
CDI,05/01/2012,10.85
CDI,04/01/2012,10.88
CDI,03/01/2012,10.88
CDI,02/01/2012,10.89
CDI,30/12/2011,10.87
CDI,29/12/2011,10.87
CDI,28/12/2011,10.85
CDI,27/12/2011,10.86
CDI,26/12/2011,10.85
CDI,23/12/2011,10.88
CDI,22/12/2011,10.88
CDI,21/12/2011,10.89
CDI,20/12/2011,10.9
CDI,19/12/2011,10.89
CDI,16/12/2011,10.88
CDI,15/12/2011,10.87
CDI,14/12/2011,10.86
CDI,13/12/2011,10.83
CDI,12/12/2011,10.82
CDI,09/12/2011,10.83
CDI,08/12/2011,10.85
CDI,07/12/2011,10.87
CDI,06/12/2011,10.88
CDI,05/12/2011,10.89
CDI,02/12/2011,10.88
CDI,01/12/2011,10.87
CDI,30/11/2011,11.36
CDI,29/11/2011,11.34
CDI,28/11/2011,11.35
CDI,25/11/2011,11.36
CDI,24/11/2011,11.38
CDI,23/11/2011,11.38
CDI,22/11/2011,11.38
CDI,21/11/2011,11.38
CDI,18/11/2011,11.37
CDI,17/11/2011,11.36
CDI,16/11/2011,11.36
CDI,14/11/2011,11.35
CDI,11/11/2011,11.37
CDI,10/11/2011,11.37
CDI,09/11/2011,11.38
CDI,08/11/2011,11.39
CDI,07/11/2011,11.42
CDI,04/11/2011,11.39
CDI,03/11/2011,11.4
CDI,01/11/2011,11.39
CDI,31/10/2011,11.39
CDI,28/10/2011,11.39
CDI,27/10/2011,11.39
CDI,26/10/2011,11.39
CDI,25/10/2011,11.39
CDI,24/10/2011,11.39
CDI,21/10/2011,11.39
CDI,20/10/2011,11.39
CDI,19/10/2011,11.88
CDI,18/10/2011,11.87
CDI,17/10/2011,11.87
CDI,14/10/2011,11.87
CDI,13/10/2011,11.87
CDI,11/10/2011,11.88
CDI,10/10/2011,11.88
CDI,07/10/2011,11.88
CDI,06/10/2011,11.88
CDI,05/10/2011,11.88
CDI,04/10/2011,11.88
CDI,03/10/2011,11.89
CDI,30/09/2011,11.88
CDI,29/09/2011,11.88
CDI,28/09/2011,11.88
CDI,27/09/2011,11.88
CDI,26/09/2011,11.88
CDI,23/09/2011,11.88
CDI,22/09/2011,11.88
CDI,21/09/2011,11.88
CDI,20/09/2011,11.87
CDI,19/09/2011,11.87
CDI,16/09/2011,11.88
CDI,15/09/2011,11.88
CDI,14/09/2011,11.88
CDI,13/09/2011,11.88
CDI,12/09/2011,11.88
CDI,09/09/2011,11.88
CDI,08/09/2011,11.88
CDI,06/09/2011,11.88
CDI,05/09/2011,11.88
CDI,02/09/2011,11.88
CDI,01/09/2011,11.88
CDI,31/08/2011,12.39
CDI,30/08/2011,12.39
CDI,29/08/2011,12.39
CDI,26/08/2011,12.39
CDI,25/08/2011,12.39
CDI,24/08/2011,12.4
CDI,23/08/2011,12.4
CDI,22/08/2011,12.39
CDI,19/08/2011,12.4
CDI,18/08/2011,12.39
CDI,17/08/2011,12.4
CDI,16/08/2011,12.4
CDI,15/08/2011,12.4
CDI,12/08/2011,12.4
CDI,11/08/2011,12.4
CDI,10/08/2011,12.4
CDI,09/08/2011,12.4
CDI,08/08/2011,12.4
CDI,05/08/2011,12.4
CDI,04/08/2011,12.4
CDI,03/08/2011,12.4
CDI,02/08/2011,12.4
CDI,01/08/2011,12.41
CDI,29/07/2011,12.4
CDI,28/07/2011,12.4
CDI,27/07/2011,12.4
CDI,26/07/2011,12.4
CDI,25/07/2011,12.41
CDI,22/07/2011,12.4
CDI,21/07/2011,12.4
CDI,20/07/2011,12.15
CDI,19/07/2011,12.15
CDI,18/07/2011,12.16
CDI,15/07/2011,12.16
CDI,14/07/2011,12.16
CDI,13/07/2011,12.16
CDI,12/07/2011,12.15
CDI,11/07/2011,12.15
CDI,08/07/2011,12.15
CDI,07/07/2011,12.15
CDI,06/07/2011,12.15
CDI,05/07/2011,12.16
CDI,04/07/2011,12.15
CDI,01/07/2011,12.15
CDI,30/06/2011,12.15
CDI,29/06/2011,12.12
CDI,28/06/2011,12.11
CDI,27/06/2011,12.12
CDI,24/06/2011,12.12
CDI,22/06/2011,12.13
CDI,21/06/2011,12.14
CDI,20/06/2011,12.12
CDI,17/06/2011,12.13
CDI,16/06/2011,12.13
CDI,15/06/2011,12.13
CDI,14/06/2011,12.06
CDI,13/06/2011,12.07
CDI,10/06/2011,12.09
CDI,09/06/2011,12.07
CDI,08/06/2011,11.88
CDI,07/06/2011,11.89
CDI,06/06/2011,11.91
CDI,03/06/2011,11.89
CDI,02/06/2011,11.89
CDI,01/06/2011,11.91
CDI,31/05/2011,11.85
CDI,30/05/2011,11.88
CDI,27/05/2011,11.89
CDI,26/05/2011,11.88
CDI,25/05/2011,11.89
CDI,24/05/2011,11.89
CDI,23/05/2011,11.9
CDI,20/05/2011,11.9
CDI,19/05/2011,11.88
CDI,18/05/2011,11.88
CDI,17/05/2011,11.88
CDI,16/05/2011,11.86
CDI,13/05/2011,11.87
CDI,12/05/2011,11.87
CDI,11/05/2011,11.88
CDI,10/05/2011,11.89
CDI,09/05/2011,11.89
CDI,06/05/2011,11.9
CDI,05/05/2011,11.9
CDI,04/05/2011,11.9
CDI,03/05/2011,11.9
CDI,02/05/2011,11.9
CDI,29/04/2011,11.91
CDI,28/04/2011,11.89
CDI,27/04/2011,11.89
CDI,26/04/2011,11.89
CDI,25/04/2011,11.88
CDI,20/04/2011,11.64
CDI,19/04/2011,11.66
CDI,18/04/2011,11.69
CDI,15/04/2011,11.66
CDI,14/04/2011,11.66
CDI,13/04/2011,11.65
CDI,12/04/2011,11.63
CDI,11/04/2011,11.64
CDI,08/04/2011,11.64
CDI,07/04/2011,11.65
CDI,06/04/2011,11.64
CDI,05/04/2011,11.65
CDI,04/04/2011,11.66
CDI,01/04/2011,11.67
CDI,31/03/2011,11.66
CDI,30/03/2011,11.66
CDI,29/03/2011,11.66
CDI,28/03/2011,11.66
CDI,25/03/2011,11.65
CDI,24/03/2011,11.65
CDI,23/03/2011,11.65
CDI,22/03/2011,11.64
CDI,21/03/2011,11.64
CDI,18/03/2011,11.65
CDI,17/03/2011,11.64
CDI,16/03/2011,11.65
CDI,15/03/2011,11.65
CDI,14/03/2011,11.64
CDI,11/03/2011,11.64
CDI,10/03/2011,11.64
CDI,09/03/2011,11.64
CDI,04/03/2011,11.64
CDI,03/03/2011,11.64
CDI,02/03/2011,11.16
CDI,01/03/2011,11.16
CDI,28/02/2011,11.15
CDI,25/02/2011,11.16
CDI,24/02/2011,11.16
CDI,23/02/2011,11.16
CDI,22/02/2011,11.16
CDI,21/02/2011,11.16
CDI,18/02/2011,11.16
CDI,17/02/2011,11.15
CDI,16/02/2011,11.15
CDI,15/02/2011,11.15
CDI,14/02/2011,11.15
CDI,11/02/2011,11.14
CDI,10/02/2011,11.15
CDI,09/02/2011,11.14
CDI,08/02/2011,11.14
CDI,07/02/2011,11.14
CDI,04/02/2011,11.14
CDI,03/02/2011,11.14
CDI,02/02/2011,11.14
CDI,01/02/2011,11.14
CDI,31/01/2011,11.14
CDI,28/01/2011,11.14
CDI,27/01/2011,11.14
CDI,26/01/2011,11.14
CDI,25/01/2011,11.14
CDI,24/01/2011,11.14
CDI,21/01/2011,11.14
CDI,20/01/2011,11.14
CDI,19/01/2011,10.64
CDI,18/01/2011,10.64
CDI,17/01/2011,10.64
CDI,14/01/2011,10.64
CDI,13/01/2011,10.64
CDI,12/01/2011,10.64
CDI,11/01/2011,10.64
CDI,10/01/2011,10.64
CDI,07/01/2011,10.64
CDI,06/01/2011,10.64
CDI,05/01/2011,10.64
CDI,04/01/2011,10.64
CDI,03/01/2011,10.64
CDI,31/12/2010,10.64
CDI,30/12/2010,10.64
CDI,29/12/2010,10.64
CDI,28/12/2010,10.64
CDI,27/12/2010,10.64
CDI,24/12/2010,10.64
CDI,23/12/2010,10.64
CDI,22/12/2010,10.64
CDI,21/12/2010,10.64
CDI,20/12/2010,10.64
CDI,17/12/2010,10.64
CDI,16/12/2010,10.64
CDI,15/12/2010,10.64
CDI,14/12/2010,10.64
CDI,13/12/2010,10.64
CDI,10/12/2010,10.65
CDI,09/12/2010,10.64
CDI,08/12/2010,10.64
CDI,07/12/2010,10.64
CDI,06/12/2010,10.64
CDI,03/12/2010,10.64
CDI,02/12/2010,10.64
CDI,01/12/2010,10.64
CDI,30/11/2010,10.64
CDI,29/11/2010,10.64
CDI,26/11/2010,10.64
CDI,25/11/2010,10.64
CDI,24/11/2010,10.64
CDI,23/11/2010,10.64
CDI,22/11/2010,10.64
CDI,19/11/2010,10.64
CDI,18/11/2010,10.64
CDI,17/11/2010,10.64
CDI,16/11/2010,10.64
CDI,12/11/2010,10.64
CDI,11/11/2010,10.63
CDI,10/11/2010,10.63
CDI,09/11/2010,10.64
CDI,08/11/2010,10.64
CDI,05/11/2010,10.64
CDI,04/11/2010,10.64
CDI,03/11/2010,10.64
CDI,01/11/2010,10.64
CDI,29/10/2010,10.64
CDI,28/10/2010,10.64
CDI,27/10/2010,10.64
CDI,26/10/2010,10.64
CDI,25/10/2010,10.64
CDI,22/10/2010,10.64
CDI,21/10/2010,10.64
CDI,20/10/2010,10.64
CDI,19/10/2010,10.64
CDI,18/10/2010,10.64
CDI,15/10/2010,10.64
CDI,14/10/2010,10.63
CDI,13/10/2010,10.64
CDI,11/10/2010,10.64
CDI,08/10/2010,10.64
CDI,07/10/2010,10.64
CDI,06/10/2010,10.64
CDI,05/10/2010,10.64
CDI,04/10/2010,10.64
CDI,01/10/2010,10.64
CDI,30/09/2010,10.61
CDI,29/09/2010,10.6
CDI,28/09/2010,10.62
CDI,27/09/2010,10.63
CDI,24/09/2010,10.63
CDI,23/09/2010,10.63
CDI,22/09/2010,10.62
CDI,21/09/2010,10.62
CDI,20/09/2010,10.62
CDI,17/09/2010,10.62
CDI,16/09/2010,10.6
CDI,15/09/2010,10.58
CDI,14/09/2010,10.62
CDI,13/09/2010,10.62
CDI,10/09/2010,10.63
CDI,09/09/2010,10.64
CDI,08/09/2010,10.62
CDI,06/09/2010,10.61
CDI,03/09/2010,10.62
CDI,02/09/2010,10.63
CDI,01/09/2010,10.63
CDI,31/08/2010,10.63
CDI,30/08/2010,10.61
CDI,27/08/2010,10.64
CDI,26/08/2010,10.63
CDI,25/08/2010,10.64
CDI,24/08/2010,10.63
CDI,23/08/2010,10.63
CDI,20/08/2010,10.63
CDI,19/08/2010,10.63
CDI,18/08/2010,10.63
CDI,17/08/2010,10.64
CDI,16/08/2010,10.64
CDI,13/08/2010,10.64
CDI,12/08/2010,10.64
CDI,11/08/2010,10.64
CDI,10/08/2010,10.64
CDI,09/08/2010,10.64
CDI,06/08/2010,10.64
CDI,05/08/2010,10.64
CDI,04/08/2010,10.64
CDI,03/08/2010,10.64
CDI,02/08/2010,10.65
CDI,30/07/2010,10.63
CDI,29/07/2010,10.63
CDI,28/07/2010,10.63
CDI,27/07/2010,10.63
CDI,26/07/2010,10.64
CDI,23/07/2010,10.64
CDI,22/07/2010,10.64
CDI,21/07/2010,10.14
CDI,20/07/2010,10.14
CDI,19/07/2010,10.13
CDI,16/07/2010,10.14
CDI,15/07/2010,10.14
CDI,14/07/2010,10.13
CDI,13/07/2010,10.14
CDI,12/07/2010,10.14
CDI,09/07/2010,10.14
CDI,08/07/2010,10.14
CDI,07/07/2010,10.14
CDI,06/07/2010,10.14
CDI,05/07/2010,10.14
CDI,02/07/2010,10.14
CDI,01/07/2010,10.14
CDI,30/06/2010,10.12
CDI,29/06/2010,10.13
CDI,28/06/2010,10.13
CDI,25/06/2010,10.13
CDI,24/06/2010,10.13
CDI,23/06/2010,10.13
CDI,22/06/2010,10.13
CDI,21/06/2010,10.13
CDI,18/06/2010,10.13
CDI,17/06/2010,10.12
CDI,16/06/2010,10.12
CDI,15/06/2010,10.13
CDI,14/06/2010,10.11
CDI,11/06/2010,10.08
CDI,10/06/2010,10.12
CDI,09/06/2010,9.38
CDI,08/06/2010,9.39
CDI,07/06/2010,9.4
CDI,04/06/2010,9.39
CDI,02/06/2010,9.4
CDI,01/06/2010,9.4
CDI,31/05/2010,9.37
CDI,28/05/2010,9.38
CDI,27/05/2010,9.37
CDI,26/05/2010,9.38
CDI,25/05/2010,9.38
CDI,24/05/2010,9.38
CDI,21/05/2010,9.37
CDI,20/05/2010,9.37
CDI,19/05/2010,9.37
CDI,18/05/2010,9.37
CDI,17/05/2010,9.38
CDI,14/05/2010,9.38
CDI,13/05/2010,9.38
CDI,12/05/2010,9.38
CDI,11/05/2010,9.37
CDI,10/05/2010,9.38
CDI,07/05/2010,9.39
CDI,06/05/2010,9.39
CDI,05/05/2010,9.41
CDI,04/05/2010,9.41
CDI,03/05/2010,9.41
CDI,30/04/2010,9.38
CDI,29/04/2010,9.38
CDI,28/04/2010,8.62
CDI,27/04/2010,8.63
CDI,26/04/2010,8.62
CDI,23/04/2010,8.62
CDI,22/04/2010,8.62
CDI,20/04/2010,8.63
CDI,19/04/2010,8.63
CDI,16/04/2010,8.63
CDI,15/04/2010,8.62
CDI,14/04/2010,8.61
CDI,13/04/2010,8.62
CDI,12/04/2010,8.63
CDI,09/04/2010,8.62
CDI,08/04/2010,8.62
CDI,07/04/2010,8.63
CDI,06/04/2010,8.62
CDI,05/04/2010,8.61
CDI,01/04/2010,8.58
CDI,31/03/2010,8.61
CDI,30/03/2010,8.59
CDI,29/03/2010,8.56
CDI,26/03/2010,8.6
CDI,25/03/2010,8.61
CDI,24/03/2010,8.62
CDI,23/03/2010,8.62
CDI,22/03/2010,8.62
CDI,19/03/2010,8.62
CDI,18/03/2010,8.61
CDI,17/03/2010,8.62
CDI,16/03/2010,8.61
CDI,15/03/2010,8.62
CDI,12/03/2010,8.61
CDI,11/03/2010,8.62
CDI,10/03/2010,8.63
CDI,09/03/2010,8.63
CDI,08/03/2010,8.63
CDI,05/03/2010,8.61
CDI,04/03/2010,8.61
CDI,03/03/2010,8.62
CDI,02/03/2010,8.62
CDI,01/03/2010,8.61
CDI,26/02/2010,8.62
CDI,25/02/2010,8.62
CDI,24/02/2010,8.62
CDI,23/02/2010,8.63
CDI,22/02/2010,8.63
CDI,19/02/2010,8.63
CDI,18/02/2010,8.63
CDI,17/02/2010,8.62
CDI,12/02/2010,8.62
CDI,11/02/2010,8.62
CDI,10/02/2010,8.62
CDI,09/02/2010,8.62
CDI,08/02/2010,8.62
CDI,05/02/2010,8.62
CDI,04/02/2010,8.62
CDI,03/02/2010,8.61
CDI,02/02/2010,8.62
CDI,01/02/2010,8.63
CDI,29/01/2010,8.63
CDI,28/01/2010,8.62
CDI,27/01/2010,8.62
CDI,26/01/2010,8.62
CDI,25/01/2010,8.62
CDI,22/01/2010,8.62
CDI,21/01/2010,8.62
CDI,20/01/2010,8.62
CDI,19/01/2010,8.61
CDI,18/01/2010,8.61
CDI,15/01/2010,8.61
CDI,14/01/2010,8.62
CDI,13/01/2010,8.62
CDI,12/01/2010,8.62
CDI,11/01/2010,8.62
CDI,08/01/2010,8.62
CDI,07/01/2010,8.62
CDI,06/01/2010,8.61
CDI,05/01/2010,8.61
CDI,04/01/2010,8.61
